10993;10;0;0;0;0;235;77150;Pole Emploi CHELLES;3, rue du REvErend PEre Chaillet;;;77500;;IDF;France;01 64 21 82 20;01 60 08 27 28;ale.chelles@pole-emploi.fr
10994;10;0;0;0;0;235;94202;Pole Emploi CHENNEVIERES-SUR-MARNE;8bis, rue REsidence de France;;;94430;;IDF;France;01 45 76 68 17;01 45 93 19 48;ale.chennevieres@pole-emploi.fr
10995;10;0;0;0;0;235;94026;Pole Emploi CHOISY-LE-ROI;16, avenue Jean JaurEs;;;94600;;IDF;France;01 48 53 62 82;01 48 84 02 90;ale.choisy-roi@pole-emploi.fr
10996;10;0;0;0;0;235;75884;Pole Emploi PARIS CEDEX 15;101, quai Branly;;;75015;;IDF;France;01 44 49 13 47;01 44 49 29 42;usp.cidj@pole-emploi.fr
10997;10;0;0;0;0;235;75910;Pole Emploi CITE DES METIERS;30, avenue Corentin Cariou;;;75019;;IDF;France;01 40 05 72 29;01 40 05 78 72;usp.cite-metiers@pole-emploi.fr
10998;10;0;0;0;0;235;92156;Pole Emploi CLICHY;40, bld Jean jaurEs;;;92110;;IDF;France;01 41 27 24 50;01 41 27 24 56;ale.clichy@pole-emploi.fr
10999;10;0;0;0;0;235;75853;Pole Emploi PARIS CEDEX;12, rue Blanche;;;75436;;IDF;France;01 53 21 80 51;01 40 82 97 16;esp.cnrj@pole-emploi.fr
11000;10;0;0;0;0;235;92045;Pole Emploi COLOMBES CEDEX;63, rue Gabriel PEri;;;92701;;IDF;France;01 47 80 71 60;01 46 49 97 65;ale.colombes@pole-emploi.fr
11001;10;0;0;0;0;235;78095;Pole Emploi CONFLANS ST HONORINE;1, rue Charles Bourseul;;;78700;;IDF;France;01 39 72 13 23;01 39 72 44 34;ale.conflans@pole-emploi.fr
11002;10;0;0;0;0;235;75646;Pole Emploi CONVENTION;29, rue Saint-Amand;;;75015;;IDF;France;01 53 68 49 60;01 45 33 51 76;ale.convention@pole-emploi.fr
11003;10;0;0;0;0;235;91012;Pole Emploi CORBEIL;14, quai Bourgoin;;;91100;;IDF;France;01 60 89 26 26;01 60 89 08 45;ale.corbeil@pole-emploi.fr
11004;10;0;0;0;0;235;77023;Pole Emploi COULOMMIERS;29, rue DavEne;;;77120;;IDF;France;01 64 75 69 79;01 64 75 15 68;ale.coulommiers@pole-emploi.fr
11005;10;0;0;0;0;235;92053;Pole Emploi COURBEVOIE;4, rue Mickaël Winburn;;;92401;;IDF;France;01 47 89 30 75;01 46 91 05 20;ale.courbevoie@pole-emploi.fr
11006;10;0;0;0;0;235;75210;Pole Emploi COURONNES;17, rue du Moulin Joly;;;75011;;IDF;France;01 43 55 30 47;01 47 00 84 71;ale.couronnes@pole-emploi.fr
11007;10;0;0;0;0;235;75021;Pole Emploi CREAPASS;70, rue de CrimEe;;;75019;;IDF;France;01 40 03 98 00;01 42 01 66 56;ale.paris-ac@pole-emploi.fr
11008;10;0;0;0;0;235;94106;Pole Emploi CRETEIL;85/87, avenue du GEnEral de Gaulle;;;94000;;IDF;France;01 41 78 90 51;01 48 99 70 78;ale.creteil@pole-emploi.fr
11009;10;0;0;0;0;235;75305;Pole Emploi DAMREMONT;114, rue DamrEmont;;;75018;;IDF;France;01 44 92 37 30;01 44 92 95 55;ale.damremont@pole-emploi.fr
11010;10;0;0;0;0;235;75225;Pole Emploi DENFERT ROCHEREAU;104, boulevard Arago;;;75014;;IDF;France;01 43 26 06 55;01 43 25 38 37;ale.denfert@pole-emploi.fr
11011;10;0;0;0;0;235;91020;Pole Emploi DOURDAN;4, rue Michel;;;91410;;IDF;France;01 64 59 89 92;01 60 81 06 13;ale.dourdan@pole-emploi.fr
11012;10;0;0;0;0;235;93166;Pole Emploi EPINAY-SUR-SEINE;34, avenue Salvador Allende;;;93800;;IDF;France;01 49 71 11 90;01 48 27 71 38;ale.epinay-seine@pole-emploi.fr
11013;10;0;0;0;0;235;95075;Pole Emploi ERMONT;23, rue de Stalingrad;;;95120;;IDF;France;01 34 44 10 00;01 34 15 60 78;ale.ermont@pole-emploi.fr
11014;10;0;0;0;0;235;75830;Pole Emploi ESPACE EMPLOI INTERNATIONAL;48, boulevard de la Bastille;;;75012;;IDF;France;01 53 02 25 50;01 53 02 25 95;eei.anaem@pole-emploi.fr
11015;10;0;0;0;0;235;75535;Pole Emploi ESPACE LIBERTE EMPLOI;3, impasse Nationale;;;75013;;IDF;France;01 58 01 07 20;01 58 01 07 21;usp.liberte-emploi@pole-emploi.fr
11016;10;0;0;0;0;235;91035;Pole Emploi ETAMPES CEDEX;14, rue de la Roche Plate;;;91153;;IDF;France;01 69 78ÿ12 25;01 64 94 63 31;ale.etampes@pole-emploi.fr
11017;10;0;0;0;0;235;91082;Pole Emploi EVRY CEDEX;6, rue Bois Sauvage;;;91003;;IDF;France;01 60 87 44 44;01 60 78 52 20;ale.evry@pole-emploi.fr
11018;10;0;0;0;0;235;75463;Pole Emploi HCRB;29, rue MElingue;;;75019;;IDF;France;01 42 41 92 76;01 42 41 92 77;hotellerie.extras@pole-emploi.fr
11019;10;0;0;0;0;235;75972;Pole Emploi FLANDRE;29, rue de l?Ourcq;;;75019;;IDF;France;01 44 84 83 50;01 44 84 83 59;ale.flandre@pole-emploi.fr
11020;10;0;0;0;0;235;77103;Pole Emploi FONTAINEBLEAU;8, rue Richelieu;;;77300;;IDF;France;01 64 22 71 30;01 60 72 06 69;ale.fontainebleau@pole-emploi.fr
11021;10;0;0;0;0;235;94184;Pole Emploi FONTENAY-SOUS-BOIS;1, rue du Bois des Joncs Marins;;;94120;;IDF;France;01 48 76 49 96;0148 76 17 20;ale.fontenay-bois@pole-emploi.fr
11022;10;0;0;0;0;235;95155;Pole Emploi GARGES-LES-GONESSE;Avenue du GEnEral de Gaulle;;;95140;;IDF;France;01 34 45 25 40;01 34 45 25 42;ale.garges-gonesse@pole-emploi.fr
11023;10;0;0;0;0;235;92061;Pole Emploi GENNEVILLIERS CEDEX;1, allEe des Bas Tillier;;;92632;;IDF;France;01 41 47 22 40;01 41 21 98 25;ale.gennevilliers@pole-emploi.fr
11024;10;0;0;0;0;235;95036;Pole Emploi GONESSE;1, avenue Pierre Salvi;;;95500;;IDF;France;01 39 87 41 66;01 39 87 13 97;ale.gonesse@pole-emploi.fr
11025;10;0;0;0;0;235;75122;Pole Emploi GRAND PALAIS;4, impasse d?Antin;;;75008;;IDF;France;01 43 59 62 63;01 49 53 91 46;ale.gd-palais@pole-emploi.fr
11026;10;0;0;0;0;235;75773;Pole Emploi GUY MOQUET;237, rue Marcadet;;;75018;;IDF;France;01 53 06 80 10;01 42 28 08 90;ale.guy-moquet@pole-emploi.fr
11027;10;0;0;0;0;235;75543;Pole Emploi HANDIPASS;3, rue des Nanettes;;;75011;;IDF;France;01 43 38 27 34;01 43 38 42 95;ale.handipass@pole-emploi.fr
11028;10;0;0;0;0;235;75463;Pole Emploi HCRB;25-29, rue MElingue;;;75019;;IDF;France;01 42 41 22 55;01 42 39 12 56;usp.hotellerie@pole-emploi.fr
11029;10;0;0;0;0;235;95132;Pole Emploi HERBLAY;52, rue de Paris;;;95220;;IDF;France;01 39 78 12 33;01 39 78 59 12;ale.herblay@pole-emploi.fr
11030;10;0;0;0;0;235;75106;Pole Emploi HOTEL DE VILLE;20bis, rue Ste-Croix de la Bretonnerie;;;75004;;IDF;France;01 42 71 24 68;01 48 04 39 88;ale.hotel-de-ville@pole-emploi.fr
11031;10;0;0;0;0;235;92205;Pole Emploi ISSY LES MOULINEAUX;2, rue Victor Hugo;;;92130;;IDF;France;01 41 08 37 00;01 41 08 37 22;ale.issy@pole-emploi.fr
11032;10;0;0;0;0;235;75153;Pole Emploi Italie;4, rue Jean-Marie Jego;;;75013;;IDF;France;01 53 62 83 40;01 45 88 57 92;ale.italie@pole-emploi.fr
11033;10;0;0;0;0;235;94034;Pole Emploi IVRY-SUR-SEINE;15, place Marcel Cachin;;;94200;;IDF;France;01 46 72 78 96;01 46 71 32 24;ale.ivry@pole-emploi.fr
11034;10;0;0;0;0;235;75264;Pole Emploi JAURES;74, quai de la Loire;;;75019;;IDF;France;01 48 03 17 27;01 48 03 03 85;ale.jaures@pole-emploi.fr
11035;10;0;0;0;0;235;91043;Pole Emploi JUVISY SUR ORGE CEDEX;43, avenue de la REpublique;;;91261;;IDF;France;01 69 12 30 00;01 69 24 44 54;ale.juvisy@pole-emploi.fr
11036;10;0;0;0;0;235;94130;Pole Emploi L?HAY-LES-ROSES;15/17, bld Paul Vaillant Couturier;;;94240;;IDF;France;01 41 24 82 70;;ale.hay.roses@pole-emploi.fr
11037;10;0;0;0;0;235;75233;Pole Emploi LA CHAPELLE;18/22, rue Jean Cottin;;;75018;;IDF;France;01 46 07 94 28;01 46 07 07 34;ale.chapelle@pole-emploi.fr
11038;10;0;0;0;0;235;93200;Pole Emploi LA COURNEUVE CEDEX;17, place du Pommier de Bois;;;93126;;IDF;France;01 48 38 65 79;01 48 35 45 73;ale.courneuve@pole-emploi.fr
11039;10;0;0;0;0;235;91115;Pole Emploi LA FERTE ALAIS;4, rue de GEnEral Leclerc;;;91590;;IDF;France;01 64 57 71 10;01 64 57 67 66;ale.ferte-alais@pole-emploi.fr
11040;10;0;0;0;0;235;77009;Pole Emploi LA-FERTE-SOUS-JOUARRE;8, rue de la Gare;;;77260;;IDF;France;01 60 32 25 50;01 60 32 25 51;ale.ferte-s-jouar@pole-emploi.fr
11041;10;0;0;0;0;235;77015;Pole Emploi LAGNY-SUR-MARNE CEDEX;26/30, rue du Pont Hardy;;;77400;;IDF;France;01 64 30 29 91;01 60 07 91 02;ale.lagny@pole-emploi.fr
11042;10;0;0;0;0;235;75241;Pole Emploi LAUMIERE;75, avenue Jean JaurEs;;;75019;;IDF;France;01 40 18 76 00;01 42 00 03 51;ale.laumiere@pole-emploi.fr
11043;10;0;0;0;0;235;93174;Pole Emploi LE BLANC-MESNIL;Immeuble le Continental;;;93150;;IDF;France;01 48 14 97 50;01 49 39 01 79;ale.blanc-mesnil@pole-emploi.fr
11044;10;0;0;0;0;235;93063;Pole Emploi LE RAINCY;2, allEe Blanche;;;93340;;IDF;France;01 43 02 03 33;01 43 81 48 21;ale.raincy@pole-emploi.fr
11045;10;0;0;0;0;235;78025;Pole Emploi LES MUREAUX;74, boulevard Victor Hugo;;;78130;;IDF;France;01 30 22 90 90;01 34 92 94 17;ale.lesmureaux@pole-emploi.fr
11046;10;0;0;0;0;235;91123;Pole Emploi LES ULIS;11, avenue des Andes;;;91940;;IDF;France;01 64 86 27 70;01 64 86 27 79;ale.ulis@pole-emploi.fr
11047;10;0;0;0;0;235;92076;Pole Emploi LEVALLOIS PERRET;99, rue Anatole France;;;92300;;IDF;France;01 47 37 41 82;01 47 37 35 04;ale.levallois-perret@pole-emploi.fr
11048;10;0;0;0;0;235;93135;Pole Emploi LIVRY GARGAN CEDEX;33, boulevard Robert Schuman;;;93891;;IDF;France;01 43 84 37 83;01 43 83 25 24;ale.livry-gargan@pole-emploi.fr
11049;10;0;0;0;0;235;91090;Pole Emploi LONGJUMEAU;86, Bd du docteur Cathelin;;;91160;;IDF;France;01 69 79 92 20;01 69 34 79 07;ale.longjumeau@pole-emploi.fr
11050;10;0;0;0;0;235;78006;Pole Emploi MANGNAVILLE;AllEe des Pierrettes;;;78200;;IDF;France;01 34 77 84 40;01 34 77 84 41;ale.magnanville@pole-emploi.fr
11051;10;0;0;0;0;235;94192;Pole Emploi MAISONS-ALFORT;16/20 rue EugEne Renault;;;94700;;IDF;France;01 41 79 30 70;01 41 79 47 61;ale.maisons-alfort@pole-emploi.fr
11052;10;0;0;0;0;235;78010;Pole Emploi MANTES LA JOLIE;49, rue du Clos Scellier;;;78200;;IDF;France;01 30 63 85 70;01 30 94 63 63;ale.mantes-jolie@pole-emploi.fr
11053;10;0;0;0;0;235;91051;Pole Emploi MASSY;8, place Schoelcher;;;91300;;IDF;France;01 69 53 61 75;01 69 53 93 72;ale.massy@pole-emploi.fr
11054;10;0;0;0;0;235;77031;Pole Emploi MEAUX CEDEX;16, rue Gaston Monnerville;;;77337;;IDF;France;01 60 09 96 30;01 60 23 95 09;ale.meaux@pole-emploi.fr
11055;10;0;0;0;0;235;77046;Pole Emploi DAMMARIES-LES-LYS;199, avenue Anatole France;;;77190;;IDF;France;01 64 83 50 27;01 64 87 06 46;ale.melun@pole-emploi.fr
11056;10;0;0;0;0;235;92084;Pole Emploi MEUDON;2, rue du Ponceau;;;92190;;IDF;France;01 46 26 41 04;01 46 23 95 07;ale.meudon@pole-emploi.fr
11057;10;0;0;0;0;235;77111;Pole Emploi MITRY-MORY CEDEX;3, rue Jean JaurEs;;;77297;;IDF;France;01 60 21 23 00;01 64 67 90.58;ale.mitry-mory@pole-emploi.fr
11058;10;0;0;0;0;235;77054;Pole Emploi MONTEREAU;26, boulevard ChEreau;;;77130;;IDF;France;01 64 73 56 90;01 64 32 81 01;ale.monterau@pole-emploi.fr
11059;10;0;0;0;0;235;78121;Pole Emploi MONTIGNY LE BRETONNEUX;5, avenue des Chaumes;;;78180;;IDF;France;01 39 44 12 50;01 30 43 44 38;ale.montigny@pole-emploi.fr
11060;10;0;0;0;0;235;95044;Pole Emploi MONTMORENCY;27, rue Ferber;;;95160;;IDF;France;01 39 34 68 28;01 34 17 32 50;ale.montmorency@pole-emploi.fr
11061;10;0;0;0;0;235;93011;Pole Emploi MONTREUIL JAURES;7, avenue Walwein;;;93100;;IDF;France;01 56 93 45 80;01 56 93 45 84;ale.montreuiljaur@pole-emploi.fr
11062;10;0;0;0;0;235;93032;Pole Emploi MONTREUIL LA BEAUNE;14, rue de la Beaune;;;93105;;IDF;France;01 41 72 92 50;01 48 57 49 96;entreprises.melies@pole-emploi.fr
11063;10;0;0;0;0;235;92092;Pole Emploi MONTROUGE;5, rue ThEophile Gauthier;;;92120;;IDF;France;01 46 56 02 02;01 46 56 82 01;ale.montrouge@pole-emploi.fr
11064;10;0;0;0;0;235;92102;Pole Emploi NANTERRE CEDEX;1/9, rue de Craiova;;;92024;;IDF;France;01 55 91 07 50;01 55 91 07 70;ale.nanterre-parc@pole-emploi.fr
11065;10;0;0;0;0;235;92013;Pole Emploi NANTERRE;63, avenue ClEmenceau;;;92000;;IDF;France;01 41 37 60 06;01 41 37 64 81;ale.nanterre-seine@pole-emploi.fr
11066;10;0;0;0;0;235;77062;Pole Emploi NEMOURS;100/106, rue de Paris;;;77140;;IDF;France;01 64 45 53 90;01 64 29 21 75;ale.nemours@pole-emploi.fr
11067;10;0;0;0;0;235;93120;Pole Emploi NEUILLY SUR MARNE;10 Rue Jean Perrin;;;93330;;IDF;France;01 43 08 59 68;01 43 08 55 47;ale.neuilly@pole-emploi.fr
11068;10;0;0;0;0;235;94050;Pole Emploi NOGENT-SUR-MARNE;5, rue Jean Monnet;;;94130;;IDF;France;01 43 24 35 27;01 43 24 15 66;ale.nogent-marne@pole-emploi.fr
11069;10;0;0;0;0;235;93182;Pole Emploi NOISY-LE-GRAND;410, clos de la Courtine;;;93160;;IDF;France;01 48 15 02 80;01 43 05 82 98;ale.noisy-grand@pole-emploi.fr
11070;10;0;1033;0;1284035291;235;93040;Pole Emploi NOISY-LE-SEC;2, avenue Georges Clemenceau;;;93130;;IDF;France;01 48 43 05 45;01 48 43 26 52;ale.noisy-sec@pole-emploi.fr
11071;10;0;0;0;0;235;93055;Pole Emploi PANTIN;32, rue DElizy;;;93500;;IDF;France;01 48 44 98 59;01 48 40 38 85;ale.pantin@pole-emploi.fr
11072;10;0;0;0;0;235;75044;Pole Emploi PARIS SPECTACLE;84, quai de la Loire;;;75019;;IDF;France;01 56 41 89 60;01 56 41 89 67;usp.spectacle-ren@pole-emploi.fr
11073;10;0;0;0;0;235;95021;Pole Emploi PERSAN;4, rue Jean Moulin;;;95340;;IDF;France;01 30 28 69 00;01 39 37 93 20;ale.persan@pole-emploi.fr
11074;10;0;0;0;0;235;75256;Pole Emploi PHILIPPE AUGUSTE;85, avenue Philippe Auguste;;;75011;;IDF;France;01 53 27 33 00;01 43 71 15 33;ale.philippe-auguste@pole-emploi.fr
11075;10;0;0;0;0;235;78000;Pole Emploi PLAISIR;1416, boulevard LEon Blum;;;78370;;IDF;France;01 30 81 67 80;01 30 81 67 89;ale.plaisir@pole-emploi.fr
11076;10;0;0;0;0;235;92172;Pole Emploi LE PLESSIS ROBINSON;8Ter, avenue LEon Blum;;;92350;;IDF;France;01 41 36 04 70;01 46 32 08 74;ale.plessis-robinson@pole-emploi.fr
11077;10;0;0;0;0;235;95003;Pole Emploi GOUSSAINVILLE;2-4 Rue du 6 Juin 1944;;;95190;;IDF;France;01 39 87 41 66;01 34 38 79 89;ale.goussainville@pole-emploi.fr
11078;10;0;0;0;0;235;95028;Pole Emploi BEZONS;2, rue du 15 Ao–t;;;95870;;IDF;France;;;ale.bezons@pole-emploi.fr
11079;10;0;0;0;0;235;95032;Pole Emploi GONESSE;10bis, rue Berthelot;;;95500;;IDF;France;01 39 87 41 66;01 34 38 79 89;ale.gonesse@pole-emploi.fr
11080;10;0;0;0;0;235;93285;Pole Emploi AULNAY-SOUS-BOIS;Centre de tri routier;;;93611;;IDF;France;01 55 81 08 60;01 48 65 58 23;ale.aulnay-sous-bois@pole-emploi.fr
11081;10;0;0;0;0;235;94042;Pole Emploi JOINVILLE-LE-PONT CEDEX;5, rue Hippolyte Pinson;;;94345;;IDF;France;01 43 24 35 27;0148 83 39 64;ale.joinville-le-pont@pole-emploi.fr
11082;10;0;0;0;0;235;93015;Pole Emploi SEVRAN;10, avenue Salvador Allende;;;93270;;IDF;France;01 43 84 37 83;01 41 52 18 09;ale.sevran@pole-emploi.fr
11083;10;0;0;0;0;235;78056;Pole Emploi POISSY;14, rue Jean Claude Mary;;;78308;;IDF;France;01 30 74 90 80;01 30 74 90 89;ale.poissy@pole-emploi.fr
11084;10;0;0;0;0;235;77070;Pole Emploi PROVINS;10, rue de la Foire aux Chevaux;;;77160;;IDF;France;01 64 60 25 90;01 64 08 93 15;ale.provins@pole-emploi.fr
11085;10;0;0;0;0;235;92110;Pole Emploi PUTEAUX;34, rue Auguste Blanche;;;92800;;IDF;France;01 41 44 91 20;01 41 44 12 39;ale.puteaux@pole-emploi.fr
11086;10;0;0;0;0;235;78064;Pole Emploi RAMBOUILLET;35, rue Chasles;;;78120;;IDF;France;01 34 83 61 61;01 30 88 89 14;ale.rambouillet@pole-emploi.fr
11087;10;0;0;0;0;235;75114;Pole Emploi REPUBLIQUE;1, citE Griset;;;75011;;IDF;France;01 49 23 33 50;01 49 23 33 53;ale.republique@pole-emploi.fr
11088;10;0;0;0;0;235;95083;Pole Emploi ROISSY CHARLES DE GAULLE CEDEX;5, rue du Cercle;;;95709;;IDF;France;01 48 62 12 40;01 48 64 72 81;ale.roissy-france@pole-emploi.fr
11089;10;0;0;0;0;235;77142;Pole Emploi ROISSY-EN-BRIE;7, avenue Malibran;;;77680;;IDF;France;01 60 64 29 00;01 60 28 34 06;ale.roissy-brie@pole-emploi.fr
11090;10;0;0;0;0;235;93223;Pole Emploi ROMAINVILLE;29 boulevard Henri Barbusse;;;93230;;IDF;France;01 41 83 14 90;01 48 43 31 37;ale.romainville@pole-emploi.fr
11091;10;0;0;0;0;235;93104;Pole Emploi ROSNY-SOUS-BOIS;16-18, place Carnot;;;93110;;IDF;France;01 45 28 96 13;01 45 28 86 49;ale.rosny-bois@pole-emploi.fr
11092;10;0;0;0;0;235;92125;Pole Emploi REUIL MALMAISON;21, rue de la LibEration;;;92500;;IDF;France;01 47 49 50 90;01 47 08 34 18;ale.rueil@pole-emploi.fr
11093;10;0;0;0;0;235;93215;Pole Emploi SAINT-DENIS;13, rue de Toul;;;93200;;IDF;France;01 48 13 15 40;01 48 20 12 37;ale.st-denis@pole-emploi.fr
11094;10;0;0;0;0;235;75184;Pole Emploi SAINT-GEORGES;2, citE Charles Godon;;;75009;;IDF;France;01 42 81 47 90;01 45 26 36 61;ale.st-georges@pole-emploi.fr
